,enrollment_id,username,course_id
20924,192431,OZzcwN4ObB1Nk33MS2zCa76PywvXNHRC,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
20925,192434,c1BXmJNemroOPh6WUefTBD28s2WzSNwi,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
20926,192441,s1qTQc7ciJLP829kxDx1Q2usdHCCY2Ax,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
20927,192449,IihMsyE33bR2W1CinvLERaFEike0N1tI,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
20928,192450,fm4PPCUPLg6L0eK2GymW6alb9TJFqvnn,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
20929,192464,FnLRbhWfyqv6yBzd4jhbaUJyw3LJoL3p,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
20930,192468,XKJKqrTlrk5aKXeVOrE6ycEvLm3u912L,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
20931,192471,D2lFXeOodglgSTRNVccRvVrNvHlYgfLJ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
20932,192474,cRUmHDnCm3xvppfYUcJkwRqBBl5OBCgi,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
20933,192608,AtRokE4GDbrwUzcYfXIbPzAJVRCFfH2F,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20934,192611,hR3J4g4CWV0kw2ppP2PV2tproNTGcv00,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20935,192618,Hdpd6bzDCatISjYMgNGeGrNyuK5a6mdg,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20936,192621,6rn8acWWEVJB1wj5sL8CHB7CjvoRuE9n,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20937,192635,QqE2Xjwy9gUzOvFdkDqAwAaNZLBZkxvd,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20938,192653,WWuaVOQg6HhBy3ZFrwNxYOemRizkw0Iz,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20939,192669,yD8ecTJ7efEF8WUp9kS25bxSOmV2HnI4,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20940,192672,TM2Fpf08RSPSZPzEL6NnBreog7ZJPXLB,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20941,192685,qKfZusm0R8jxltESvgi15dswdw73Gjlp,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20942,192687,BaBxjEn3TWZ4ftqH98jukKacUK8Z3SVk,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20943,192689,H0MJ7AKLplt2875eLTSZVcXjiXyvHgre,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20944,192698,dpqC9YadgyW7gCDeIWoSIw8EG62mjzEg,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20945,192700,8cEAUyffHekiZonoKVizh2shGTTIPP8A,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20946,192703,5h0eNQUncseSZepOFk4gJvoXA1BGcdoJ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20947,192705,dxoTIhhPXBvqzWGLltH0slJdxsuyggjI,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20948,192712,Smn1MChtzRnNQ2E4yTX9A4LeqmiYYAht,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20949,192728,2Jf50aD58DLzicIOj7SRGccbiA42og4q,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20950,192735,YdnCtrLP9GUJwqLsBYf5xSwhPg8uPY72,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20951,192739,a1GIHlsXZFLe52epzSYGPqZ9rbdKGCBc,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20952,192743,uPHW5wVLJNc5tDPULVOENFWqjj5oTiX0,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20953,192745,PFladZHBxKsed81P3VF9JVKRBqF9WnYc,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20954,192758,mSuKGDVu6gs94ljVjWxUojLXXzI5hNOJ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20955,192759,Lea0U9bXVEWulrpNxb4hDrvkTD6jg3Lj,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20956,192760,j2usIry8ZvUv4bPkmxlIEr6D1gomHwky,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20957,192767,XyCz9sIvXJKdwW6DgXAsYNle3ywHbak8,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20958,192773,GkPLpUCCpkc2alGCrZy2giSAHb58J7uB,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20959,192778,gfBqAJTwMxnGPgiW2oi2HY9LjOcodQEb,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20960,192789,XK5ibrlt4r927TMtcgDDQkno4bFkmpOe,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20961,192801,VoCeELY2B10ZxPnycmfwdy7Iipalm81O,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20962,192809,TDZqTAe3O03535EQlgLT4WJkveLsaPmx,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20963,192813,uk7zjDjpWmKoLR9S44KNj1ZRmbxgLrs3,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20964,192819,bGF8cbH8BJ9hFpv4F5nJ920V3rhyfd17,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20965,192827,k3mZz4gOE5kxngWJdlg5ZkSuFCPjQxmM,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20966,192841,R1hDC0cia7W4HzRH6KVPETOXYR9pY6fa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20967,192847,r9GPeMSp8ArkFnDWYZc9RWiHGAvx3pnQ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20968,192860,pOasjcwsDcPzSLMZe3AyFjlAlgIAU2Vb,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20969,192861,f3sQizxMrZs3wFlm48Xbvnvm8a8gj3sD,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20970,192908,yiOczBli0rC8Wbolg7ti038mY6lEjUw2,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20971,192914,WTBW2I80UCafy13vO1xmvJy7d87UvlCP,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20972,192915,YNemkS5dqknHOwehYprPYVkMaqYUO4yA,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20973,192928,0w8w9MF5tkQU4k0FklIWTLSzbCs1BbZq,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20974,192953,7lHUJOfOLogRPjLmWkj5y0cgqgu81QwU,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20975,192959,vcvYL1EZ3hhS8Gh2fPMFYiG1tqg8IKqj,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20976,192969,dtWMunkwGsNaaLF3lUUY2CJ5PD5WpamE,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20977,192974,UKBd2uWp6PbjrF0GpeV8V02oqrWC2EWf,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20978,192990,mpIXHW5sILjjHOwn1u3NkBPJs6lkxDFU,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20979,192992,1WyvYbGYcrBNj0UGmeuwJim5C3F4cN0m,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20980,192999,f3YcaJisiu4LNXF8c0nltyQqDOirQ4G3,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20981,193002,YPkNnlZCzgNSMkr7FjmvOjfpED2o7pKl,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20982,193011,xMsPJWz0XQaXvtzEWSRadnhqGEGgxzXP,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20983,193019,zdzq2oGGblOk5DNSyuiTttgeRbYjL1G9,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
20984,193394,7zYK7nycfEobBL6khQbiClw4A0srgSFs,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
20985,193399,4KdAT7M1VmdgpSbZAwhIRRtGiw5j0Hwv,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
20986,193415,GAlVju2FoaeKDXk3BG43v2DrV3UNel1E,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
20987,193417,C3Ny6KS3sMtxeuVMnHyYboSejjiB2Wof,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
20988,193419,IKspHwTheoQBPhrwL8GRQAw1d4UBmXld,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
20989,193430,6W0BpjkpO0dAMGUgwI3l3rChjx6l5wlj,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
20990,193441,VARzQVmDzWyeZVMza6XcRnhR9idMVp9n,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
20991,193458,YerAIqIks5QGT3cyYvkkT2PQJt80wdlv,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
20992,193466,zoOHCo5ZSJYPyewUp3ZVEkAmNnY7HYHv,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
20993,193468,5UJZmEar1AX3gQXOzkh3MnQcYdErI17M,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
20994,193475,GmYDZTMhI5TgBC2IOLdvnmJEf5uX4LR3,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
20995,193480,13q6Q2ftAOPzmfv0eOg5HLLohXKvBJn0,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
20996,193491,eDVRcT3oA39R4stYZnLSVwEtXbMKHF03,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
20997,193492,bershY3L5dsrOquW1lgM7Vxvmeies3St,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
20998,193493,SBtS69Ct6IHarcvlSoYZArZJi3eatyfh,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
20999,193497,SBtS69Ct6IHarcvlSoYZArZJi3eatyfh,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21000,193518,cqIrvI5GKO10bpbizT8U9PReNX8yRrno,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21001,193519,wpXUynmsiSu4GN2ibkxsqCGp9o4mfy5I,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
21002,193542,YTHmQoXSzCJ72wYyD4eBzLYK257HXF0x,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
21003,193551,xwBZbOE6F0kqpjHJoYX4YfzqsGNvKWLp,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21004,193556,E5gNyf8gzkIFqEMMzFfX1babw0jRMtve,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21005,193606,0lEKKJq7wgGTJZ13dxv0HcjHfYwzJrxA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21006,193612,NpeRs7t4bBCf621U45j2j6LzoAMg7Erp,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21007,193619,t7E1vZtGQbSSizV4xYOd5KHhRDOCUCjx,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21008,193633,zynLWMDwDGZGrMFdec4rl1UB2FSg8e8K,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
21009,193635,XWdgQujmo1P2VLjvmb7PkUqKleCwQ4ss,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21010,193656,e5o0ZhPldcalqrDMbMLWYdrV0kqK4jyi,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21011,193667,598cj7AyOso6FYrmmNL9sAZebmTaquiE,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21012,193676,ICjb9YpLQQYBLFzFmkyCMZI5LNU5C4Fb,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
21013,193685,VAqYNROCUp4auixkrMgowB877fUTXjiq,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21014,193691,VwBmQMjyoGFc84WCvHOjmFbeW8jbYRgl,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21015,193695,GR5uAqC8TkTRctStVcrTSN6GkRpM0Sgw,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21016,193698,VwBmQMjyoGFc84WCvHOjmFbeW8jbYRgl,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
21017,193727,9sblSYhBcICCvIfDQzNd8urCtUZhCG20,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21018,193736,sHXZP4MEjEMzkkOQfvmTepwt8uTqOiyM,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
21019,193742,dIBmr3CPQOqWuT2RbNcEQBxcZ3iYYFKJ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21020,193747,GTb2BLvnbd5mZTOqXcKad8NiMQFrBvAc,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21021,193748,hjvKRw9pmlUHPnwBerxV034YiZ4Sdtt0,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21022,193760,YbMwXn5lVdcJUwxsrilaG1YZqfrME5Ts,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21023,193761,DooyrB9PbCqKIV8AnNe2Wg3x6dZeRNaT,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21024,193763,rKeYwK2azWmbL5uxRkzD5SXs7NFGZVCo,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21025,193788,j3WvRsPrA16gNidaQCOf3oXIUr2Xe5Lw,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21026,193801,7ZZMGT0pRIPOqiHOaJOX6RxFZ8zRhWxt,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21027,193802,S0VKX97GoNIs4ZIwm8h0PYaT3QLarXum,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
21028,193819,3vhCoT2dzeVdCpmcedhNzxK4VNLZ2l0r,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21029,193825,3VQVtsFphnOA3h1KWYRcAEMgfViLsPnF,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21030,193829,hvOZRLKsEVBLKIHheUWv5UUSup3awqeH,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21031,193835,FMDDO6Y1UiugRDKpi0pVbHvW0zsQHjbn,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21032,193836,WXzb3Y6xA6QJw9uAvme4qAoRdy9Swxz3,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21033,193842,z7DdTbSj1Gj3ZtxvkXQiSHlxkjIq13Om,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21034,193864,K9qobabPo7pZQt2fKdAjWYuJRDpZrqC7,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt
21035,193874,ZMuuMhmwz4rPRJ3j5NrhL1ac0b3nmBXc,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
21036,193885,F9X9HFVZRhtKo9yeebrZ2KAiEJUTDJRY,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21037,193887,8WWQhxaHRXxYqCPIQW9GmAgjD0ozXXnf,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21038,193897,45E6hpwDMHp9Q3Pt1xT8q04bbowKk87g,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21039,193929,e6mMhCeN7w5EZEy3n1NRYNLGTJO2KA59,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21040,193932,B3ZfBfSKmpVIANk9dvhtttx7UlfawxPq,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21041,193941,Y3dD0pffbJaLSFte0rosi5cTQO2WHCFH,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21042,193942,hOgVLmzr652IyemyxTuY6cW83fi0l5Hj,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21043,193973,6KzTREX6cWCQkku3medBN2WKozKVI3fS,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21044,193978,DysXuoUoTtoCjfxHxEQdZhXHC6tNfwru,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21045,193993,S84ond6hhLSjNul8oHBvYzb7CeUyBJp8,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21046,193996,3IFRUpYOJSQEJERfx1oONgKb2XoWBUXe,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21047,193997,eOxm8XEI11Xs6eiBi1Nu5QzIagZXwEm9,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21048,193998,TV2QJkXjXW9uFHAZ7SV4Umcd3jhniZYh,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21049,194012,jnzTLvRDRqiUyW9xELuzH3YTLwUlWLlc,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21050,194028,jnzTLvRDRqiUyW9xELuzH3YTLwUlWLlc,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21051,194039,Zi4TkBqsB6TMu9rM1cOGrFhYXBZRNO2C,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21052,194043,DIV0XhnvCWVZ3iA9CwmqKCB9ziYsXVmI,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21053,194050,mpIXHW5sILjjHOwn1u3NkBPJs6lkxDFU,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21054,194079,CuAHJ0dQPPKM3jbCnUFrdX2jG6XCUieg,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21055,194087,ss3omMaxz8HNXcYUFu5YCrRY08Nxx8VE,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21056,194107,usAyN6L7XALOHwgB1OAbVS6qtnhLfW64,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
21057,194124,YpnxbgvlHOSkecYk2lPrRwAg5SZiWPmr,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21058,194130,JijbcO7wMC3H8jX3AIAMeKa5y6Yx30jd,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21059,194141,AEmia2YozeXaHvFO7t97makRXH4xCDlp,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21060,194152,7zIWtEX0UqW89kjtfLjI3UwXu7RlQqmU,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21061,194158,D9eQoamtTDpiMV0b0OdGca728kthGUV3,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21062,194167,2Dq9sTJAh9p2mCX2aKqNadJZj5lSg7Gc,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21063,194168,GK7sYKSl1UGrgHpbh9Be7dVcfb79qHt9,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21064,194184,l8hBRAS7ogrjP9TtrcfhUTQvRrT69YER,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21065,194188,OPg8TE3YHncvc9lX5Qzwkp0eoPsxjeaJ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21066,194198,1GmDhTbDGwGy4bZMeoK4qCn6roKlLWL8,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21067,194207,N3GQz89WFoRVhyYvEOMDsOOoq6FMOJl1,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21068,194209,2VapaY28kspg4nCvtglCw2KKfbfMlxS8,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21069,194212,OvbupWSPA81Tk7Ur62Bs2bcQ5LB2mCRC,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21070,194214,OvbupWSPA81Tk7Ur62Bs2bcQ5LB2mCRC,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21071,194219,HFdRVQ3AaPvRF7mZbj3u7qUCAaYBGTcm,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21072,194239,lxKYdDOq1adV5jGN5i0lYRRTeDyNW3Hr,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21073,194245,BX7A5l848o20PbI9pokip60ZP55PjOzN,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21074,194247,cpjQZOHgh4ZTeyEYZfjNyABlYC6nYoj2,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21075,194267,hMqCjJdtfaejzSQ83KyhyoOldYIdBdX3,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21076,194268,kITwW1gHtEbLza4IRMvPlhsE9m2pSgys,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21077,194270,C5PwR3SXfivaQr9O4Dxv6rN0h0XMnUVV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21078,194286,Otjo8813Dg7RT9KCV4W4ruW1YbtDERlU,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21079,194294,TrGtovPIL2DHRKTJya0pAHN8Ll5iZ4bG,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21080,194302,wOwiWQdQ27i4GIc2oZMP91541bkLucBc,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21081,194318,y2Bn8Fz28yytP2MIRmHuQaPFEsenFCug,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
21082,194321,y2Bn8Fz28yytP2MIRmHuQaPFEsenFCug,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21083,194322,OZuOlHrYkbmhjVMCUismPKuxxMPY633r,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21084,194334,hY4FeHGzGwAjlLDbag2MaeYtVg1riH9c,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21085,194345,1qu57qTStFt2PB3HKgCdjae4zjIQPzMS,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21086,194377,ebb0eUpPkZciTEOOrks9iaKBNMYE9SZU,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21087,194388,hvbDeZzn9OgzafKXcnS1f48LEouOk3BF,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21088,194390,hvbDeZzn9OgzafKXcnS1f48LEouOk3BF,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21089,194393,sTUCiynpym0OYmwd4HYbIIN7BbIAdZsH,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
21090,194406,WjTwXU0UqHfY2vRQjeMISV15DHgkpGUt,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21091,194424,q43mSthmSExfF85hVnaL1eLCzsnwUSmi,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21092,194431,1ZMf7BMPt4L0ACovltRnIwtfAQfbX0Vc,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
21093,194471,uugcqDT99r37esUG18otF2qi3eWqvBzw,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21094,194476,48cQDxCvkp2Kfh2llKaDd9ViunV47JS8,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21095,194479,onTUKKbDoguwNYZBVtONhnnEUSuWUV8S,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21096,194483,uWA9XLuGA6XEQSt93Q0BaDvrrOLPsSDK,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21097,194504,Idacmra5qZXQ5ItNCju8xTvAUotHMPrs,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21098,194507,FlQozMQpruyYmAqeyZEzRE9TkM48Rlw4,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt
21099,194511,34PiVxaMQlPDCBhflVVNOJYBNiFJq4sd,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21100,194515,YwHqDHYDccXkxjPE1B044eDwvxiVBTeO,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21101,194534,H3KvIatiAwzsCPQBVABALz431TkTR6tW,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21102,194544,p8BRO2js5DMFomuFhLGv1L7bXBEJtOjM,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21103,194549,om0KjvovtBK0gZUSboAPRv5A6Jkm00Ei,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21104,194556,AsOrTv5l2WGfE3oCrdncC2RTwz7dm912,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21105,194581,XFUUwZmtEN3cKElSp0idT6cWlW88ytvr,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21106,194597,MYuwori4SZLwwApulVomE37Zmv9CBJsc,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21107,194619,8IMVGvB09WRKHeXEjWGkZOVu6CXmlVXA,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21108,194625,cDJMTZrtYqA5Zzp6GydZkLUzHLBofVka,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21109,194626,xxqm3MFvp9JeD1lH1hC9xIrY8O1L8Xjf,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21110,194629,mRThjjGON0zU0Y2plEdpqVN16fEiXwSr,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21111,194632,mhoMg2u4vZZCHMZwVbOPSr9rKeZ90EyX,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21112,194633,NLv4FgxnCzxez4sx4x5czDhMA2RThzip,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
21113,194655,Ntq8V5vAbhpRqfZVmDonWfflMXALrE62,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21114,194658,YTC5509AOhIkCtNjrBmjv9Yv2oK29NsL,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21115,194667,sbaCeCpavj6HRFMhWrWMN8T04nCg0Bj4,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21116,194668,1sJ6YPYoSHma92rhmUGAalTdAYX4i2lG,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21117,194674,VK6VYsFJEy8hhWdKq52KmrJkO3b6jNbn,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21118,194677,D0i6ZcBzVub6eIaIAw4ckCiIW5ThBWQ4,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21119,194678,96DWLTPjQt7WYS8cwfEQ2OGqQgPivHHX,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21120,194684,d5TfbEyt4nCHCAaoxySwtX2WVur5Z8A1,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21121,194685,1YrPSVRax2MbGnGgOZ0qdLQfDXuMb3FP,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
21122,194693,8TF2Yz03M0ctxPaKqQO9uTaRyGlE3FTS,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
21123,194694,6Ypoz1HptUjxpuR7fZtuIow2vA2n53uM,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21124,194713,aMZE4hDrTfaO5VrIlGdTGgvjbzOnIun0,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
21125,194719,wj7PR2dOTCSENZUxdS1JrjKR8466zZVl,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
